Cap_do,Cap_up,demand_th,demand_el,pv,wind
0.014,0.128,0.033,0.796,0.617,0.169
0.052,0.026,0.031,0.821,0.437,0.074
0.059,0.044,0.027,0.808,0.664,0.298
0.031,0.023,0.025,0.795,0.351,0.027
0.061,0.016,0.024,0.779,0.235,0.027
0.009,0.092,0.024,0.764,0.153,0.171
0.037,0.102,0.025,0.743,0.224,0.0
0.051,0.065,0.028,0.742,0.173,0.004
0.008,0.09,0.03,0.742,0.074,0.027
0.024,0.053,0.032,0.727,0.054,0.027
0.052,0.04,0.032,0.708,0.003,0.027
0.022,0.133,0.029,0.698,0.0,0.027
0.038,0.154,0.024,0.653,0.0,0.076
0.011,0.036,0.021,0.593,0.0,0.027
0.041,0.0,0.02,0.552,0.0,0.005
0.046,0.043,0.024,0.527,0.0,0.076
0.063,0.035,0.024,0.513,0.0,0.027
0.06,0.002,0.027,0.513,0.0,0.027
0.011,0.016,0.036,0.526,0.0,0.076
0.055,0.035,0.048,0.563,0.002,0.076
0.019,0.026,0.061,0.649,0.027,0.027
0.025,0.027,0.058,0.729,0.093,0.027
0.046,0.001,0.052,0.775,0.29,0.076
0.039,0.077,0.048,0.789,0.556,0.075
0.04,0.005,0.044,0.808,0.742,0.075
0.003,0.015,0.041,0.833,0.74,0.302
0.057,0.006,0.036,0.82,0.699,0.301
0.034,0.084,0.033,0.806,0.63,0.169
0.066,0.047,0.031,0.788,0.536,0.169
0.019,0.05,0.031,0.773,0.603,0.301
0.021,0.066,0.033,0.75,0.294,0.169
0.004,0.019,0.039,0.753,0.172,0.17
0.03,0.072,0.043,0.753,0.055,0.477
0.038,0.04,0.048,0.738,0.036,0.48
0.006,0.107,0.047,0.713,0.005,0.308
0.04,0.014,0.041,0.7,0.0,0.076
0.049,0.08,0.033,0.652,0.0,0.174
0.001,0.037,0.027,0.591,0.0,0.077
0.011,0.037,0.025,0.549,0.0,0.175
0.012,0.018,0.024,0.525,0.0,0.078
0.023,0.037,0.023,0.513,0.0,0.078
0.003,0.016,0.025,0.512,0.0,0.176
0.058,0.025,0.032,0.524,0.0,0.176
0.042,0.038,0.039,0.566,0.007,0.078
0.026,0.007,0.049,0.65,0.068,0.078
0.017,0.002,0.05,0.728,0.205,0.078
0.014,0.001,0.048,0.775,0.265,0.31
0.037,0.087,0.046,0.79,0.329,0.077
0.085,0.001,0.042,0.808,0.29,0.174
0.047,0.029,0.039,0.823,0.592,0.173
0.05,0.041,0.034,0.811,0.532,0.173
0.082,0.069,0.032,0.784,0.455,0.005
0.035,0.037,0.03,0.762,0.549,0.027
0.015,0.048,0.03,0.749,0.449,0.172
0.056,0.037,0.031,0.735,0.332,0.076
0.009,0.068,0.035,0.735,0.235,0.306
0.01,0.033,0.037,0.729,0.053,0.027
0.0,0.016,0.04,0.71,0.037,0.005
0.01,0.03,0.04,0.684,0.002,0.0
0.021,0.061,0.036,0.679,0.0,0.0
0.027,0.055,0.03,0.643,0.0,0.028
0.061,0.025,0.027,0.588,0.0,0.077
0.017,0.04,0.025,0.547,0.0,0.077
0.034,0.023,0.019,0.519,0.0,0.176
0.046,0.021,0.018,0.5,0.0,0.078
0.002,0.0,0.02,0.496,0.0,0.176
0.033,0.004,0.025,0.496,0.0,0.176
0.0,0.033,0.031,0.508,0.007,0.176
0.015,0.018,0.039,0.528,0.048,0.078
0.017,0.044,0.04,0.572,0.154,0.077
0.06,0.023,0.039,0.62,0.115,0.077
0.002,0.046,0.037,0.66,0.189,0.076
0.04,0.002,0.033,0.682,0.2,0.027
0.04,0.038,0.031,0.695,0.234,0.027
0.051,0.036,0.027,0.676,0.209,0.075
0.051,0.002,0.025,0.643,0.42,0.17
0.047,0.013,0.024,0.622,0.605,0.299
0.028,0.006,0.024,0.612,0.27,0.168
0.042,0.027,0.025,0.605,0.284,0.168
0.042,0.018,0.028,0.613,0.113,0.168
0.011,0.005,0.03,0.615,0.026,0.075
0.036,0.022,0.032,0.607,0.007,0.075
0.049,0.047,0.032,0.59,0.0,0.075
0.028,0.052,0.029,0.593,0.0,0.027
0.025,0.066,0.024,0.571,0.0,0.076
0.01,0.043,0.021,0.524,0.0,0.076
0.024,0.011,0.02,0.486,0.0,0.005
0.035,0.039,0.022,0.458,0.0,0.005
0.041,0.006,0.016,0.441,0.0,0.076
0.059,0.009,0.021,0.434,0.0,0.076
0.063,0.017,0.021,0.436,0.0,0.076
0.031,0.037,0.023,0.438,0.0,0.076
0.03,0.01,0.031,0.436,0.009,0.076
0.017,0.045,0.028,0.463,0.018,0.076
0.039,0.004,0.03,0.507,0.06,0.027
0.029,0.064,0.03,0.545,0.08,0.171
0.046,0.0,0.03,0.576,0.053,0.171
0.026,0.027,0.027,0.612,0.11,0.076
0.055,0.029,0.026,0.598,0.189,0.17
0.053,0.024,0.025,0.572,0.089,0.17
0.004,0.076,0.023,0.551,0.078,0.17
0.037,0.123,0.024,0.54,0.048,0.17
0.02,0.022,0.023,0.541,0.035,0.171
0.004,0.052,0.025,0.556,0.035,0.17
0.031,0.084,0.027,0.574,0.021,0.075
0.013,0.047,0.029,0.58,0.009,0.075
0.044,0.082,0.03,0.58,0.0,0.075
0.028,0.024,0.028,0.598,0.0,0.076
0.034,0.048,0.027,0.579,0.0,0.076
0.057,0.037,0.022,0.529,0.0,0.076
0.033,0.029,0.021,0.493,0.0,0.027
0.002,0.037,0.022,0.473,0.0,0.027
0.045,0.044,0.021,0.465,0.0,0.027
0.017,0.005,0.023,0.466,0.0,0.027
0.065,0.006,0.029,0.482,0.0,0.027
0.025,0.01,0.036,0.531,0.002,0.027
0.029,0.034,0.045,0.624,0.018,0.027
0.057,0.042,0.046,0.703,0.035,0.005
0.065,0.004,0.044,0.752,0.057,0.0
0.066,0.084,0.042,0.769,0.08,0.005
0.04,0.06,0.038,0.792,0.154,0.027
0.007,0.029,0.036,0.814,0.47,0.004
0.0,0.089,0.031,0.804,0.46,0.0
0.059,0.041,0.029,0.794,0.504,0.004
0.05,0.097,0.027,0.775,0.596,0.004
0.036,0.094,0.028,0.763,0.558,0.004
0.019,0.077,0.028,0.746,0.41,0.0
0.046,0.144,0.032,0.747,0.221,0.0
0.042,0.12,0.034,0.746,0.08,0.0
0.032,0.108,0.037,0.741,0.035,0.004
0.024,0.103,0.036,0.72,0.002,0.027
0.022,0.075,0.033,0.701,0.0,0.075
0.025,0.117,0.028,0.652,0.0,0.075
0.022,0.032,0.024,0.593,0.0,0.075
0.01,0.004,0.023,0.551,0.0,0.075
0.011,0.004,0.02,0.529,0.0,0.17
0.021,0.045,0.02,0.517,0.0,0.17
0.035,0.019,0.021,0.52,0.0,0.075
0.018,0.003,0.027,0.529,0.0,0.171
0.009,0.019,0.033,0.568,0.002,0.171
0.013,0.002,0.042,0.649,0.05,0.304
0.007,0.018,0.043,0.722,0.171,0.075
0.018,0.029,0.041,0.762,0.334,0.027
0.002,0.015,0.039,0.78,0.512,0.026
0.092,0.015,0.036,0.799,0.7,0.073
0.126,0.019,0.033,0.822,0.845,0.026
0.011,0.095,0.029,0.808,0.879,0.072
0.076,0.019,0.027,0.79,0.769,0.072
0.067,0.087,0.025,0.78,0.736,0.162
0.047,0.056,0.026,0.76,0.605,0.072
0.018,0.123,0.026,0.741,0.428,0.162
0.012,0.072,0.03,0.739,0.216,0.072
0.054,0.041,0.032,0.737,0.055,0.026
0.047,0.11,0.034,0.717,0.028,0.072
0.048,0.122,0.034,0.7,0.002,0.073
0.035,0.092,0.031,0.699,0.0,0.166
0.033,0.133,0.026,0.654,0.0,0.073
0.052,0.001,0.023,0.59,0.0,0.074
0.024,0.014,0.021,0.548,0.0,0.074
0.049,0.033,0.024,0.524,0.0,0.167
0.028,0.004,0.024,0.508,0.0,0.168
0.014,0.028,0.027,0.51,0.0,0.074
0.023,0.04,0.036,0.521,0.0,0.075
0.023,0.031,0.048,0.564,0.0,0.075
0.006,0.009,0.061,0.65,0.054,0.027
0.019,0.008,0.058,0.726,0.184,0.004
0.034,0.027,0.052,0.771,0.346,0.074
0.042,0.01,0.048,0.784,0.522,0.026
0.051,0.038,0.044,0.802,0.69,0.004
0.064,0.016,0.041,0.825,0.831,0.026
0.072,0.103,0.036,0.816,0.861,0.004
0.004,0.105,0.033,0.799,0.812,0.026
0.021,0.095,0.031,0.783,0.687,0.16
0.035,0.032,0.031,0.77,0.442,0.071
0.045,0.091,0.033,0.751,0.333,0.072
0.017,0.009,0.039,0.746,0.216,0.289
0.01,0.101,0.043,0.743,0.073,0.291
0.024,0.145,0.048,0.737,0.03,0.026
0.018,0.154,0.047,0.719,0.0,0.073
0.025,0.04,0.041,0.713,0.0,0.026
0.011,0.031,0.033,0.665,0.0,0.004
0.01,0.017,0.027,0.598,0.0,0.004
0.005,0.001,0.025,0.554,0.0,0.027
0.025,0.024,0.038,0.525,0.0,0.027
0.047,0.018,0.039,0.512,0.0,0.075
0.04,0.02,0.044,0.511,0.0,0.027
0.005,0.017,0.057,0.524,0.0,0.027
0.041,0.022,0.087,0.567,0.0,0.075
0.042,0.039,0.113,0.655,0.018,0.075
0.021,0.04,0.107,0.734,0.016,0.076
0.017,0.04,0.096,0.775,0.036,0.005
0.058,0.097,0.086,0.788,0.098,0.005
0.035,0.068,0.077,0.805,0.14,0.005
0.069,0.1,0.071,0.828,0.414,0.027
0.055,0.02,0.065,0.813,0.645,0.027
0.019,0.001,0.061,0.798,0.431,0.004
0.03,0.103,0.058,0.781,0.735,0.004
0.034,0.017,0.059,0.767,0.605,0.004
0.038,0.022,0.064,0.753,0.427,0.004
0.027,0.111,0.074,0.752,0.203,0.004
0.026,0.079,0.084,0.75,0.062,0.004
0.016,0.098,0.091,0.738,0.035,0.005
0.044,0.114,0.087,0.724,0.0,0.005
0.038,0.002,0.075,0.719,0.0,0.005
0.023,0.047,0.054,0.667,0.0,0.027
0.058,0.007,0.041,0.609,0.0,0.076
0.007,0.01,0.038,0.562,0.0,0.027
0.024,0.038,0.034,0.538,0.0,0.076
0.02,0.028,0.034,0.524,0.0,0.076
0.002,0.018,0.039,0.522,0.0,0.028
0.022,0.011,0.05,0.531,0.0,0.028
0.043,0.003,0.068,0.578,0.0,0.028
0.008,0.043,0.086,0.667,0.027,0.005
0.025,0.016,0.081,0.745,0.057,0.027
0.012,0.041,0.073,0.787,0.067,0.027
0.044,0.008,0.068,0.803,0.06,0.076
0.026,0.077,0.061,0.821,0.046,0.027
0.024,0.071,0.057,0.838,0.129,0.027
0.01,0.051,0.05,0.819,0.119,0.076
0.025,0.034,0.047,0.791,0.078,0.076
0.042,0.059,0.044,0.765,0.069,0.076
0.018,0.045,0.043,0.747,0.142,0.075
0.005,0.009,0.046,0.736,0.177,0.075
0.037,0.073,0.054,0.736,0.062,0.027
0.016,0.06,0.061,0.732,0.035,0.027
0.02,0.065,0.067,0.713,0.014,0.075
0.034,0.019,0.066,0.692,0.0,0.027
0.045,0.081,0.058,0.691,0.0,0.027
0.015,0.045,0.046,0.649,0.0,0.005
0.012,0.009,0.038,0.594,0.0,0.027
0.01,0.006,0.035,0.557,0.0,0.027
0.007,0.013,0.024,0.527,0.0,0.027
0.023,0.043,0.024,0.512,0.0,0.005
0.038,0.021,0.027,0.503,0.0,0.005
0.023,0.035,0.036,0.499,0.0,0.0
0.033,0.031,0.048,0.508,0.0,0.005
0.056,0.015,0.061,0.526,0.007,0.005
0.067,0.041,0.058,0.568,0.032,0.0
0.059,0.019,0.052,0.62,0.057,0.0
0.029,0.106,0.048,0.657,0.124,0.0
0.027,0.068,0.044,0.677,0.119,0.0
0.083,0.001,0.041,0.688,0.142,0.004
0.012,0.04,0.036,0.668,0.151,0.0
0.02,0.07,0.033,0.637,0.251,0.0
0.028,0.097,0.031,0.616,0.471,0.0
0.002,0.088,0.031,0.605,0.394,0.026
0.035,0.013,0.033,0.603,0.387,0.004
0.038,0.077,0.039,0.615,0.099,0.004
0.027,0.027,0.043,0.624,0.009,0.807
0.036,0.09,0.048,0.616,0.021,0.17
0.028,0.061,0.047,0.608,0.0,0.075
0.025,0.064,0.041,0.606,0.0,0.075
0.037,0.024,0.033,0.58,0.0,0.075
0.061,0.002,0.027,0.536,0.0,0.005
0.001,0.028,0.025,0.503,0.0,0.171
0.046,0.013,0.02,0.477,0.0,0.171
0.038,0.014,0.02,0.462,0.0,0.171
0.016,0.018,0.021,0.453,0.0,0.076
0.031,0.037,0.027,0.453,0.0,0.076
0.009,0.01,0.033,0.453,0.0,0.076
0.006,0.002,0.042,0.451,0.045,0.027
0.024,0.006,0.043,0.478,0.109,0.027
0.025,0.012,0.041,0.528,0.134,0.0
0.003,0.085,0.039,0.561,0.239,0.005
0.013,0.012,0.036,0.594,0.613,0.004
0.043,0.047,0.033,0.629,0.815,0.004
0.06,0.056,0.029,0.617,0.852,0.026
0.002,0.094,0.027,0.588,0.805,0.073
0.03,0.048,0.025,0.567,0.456,0.026
0.04,0.095,0.026,0.557,0.314,0.074
0.053,0.105,0.026,0.558,0.219,0.026
0.025,0.087,0.03,0.575,0.078,0.074
0.04,0.067,0.032,0.598,0.046,0.027
0.022,0.1,0.034,0.606,0.018,0.075
0.039,0.124,0.034,0.614,0.0,0.027
0.023,0.075,0.031,0.624,0.0,0.027
0.033,0.031,0.026,0.601,0.0,0.027
0.01,0.019,0.023,0.554,0.0,0.027
0.03,0.008,0.021,0.518,0.0,0.027
0.014,0.025,0.02,0.495,0.0,0.027
0.022,0.007,0.02,0.487,0.0,0.005
0.032,0.045,0.021,0.489,0.0,0.027
0.021,0.009,0.027,0.508,0.0,0.005
0.019,0.007,0.033,0.562,0.0,0.027
0.018,0.027,0.042,0.665,0.009,0.005
0.025,0.037,0.043,0.743,0.055,0.005
0.034,0.038,0.041,0.791,0.103,0.005
0.017,0.044,0.039,0.809,0.108,0.005
0.013,0.038,0.036,0.83,0.112,0.005
0.027,0.019,0.033,0.852,0.184,0.005
0.011,0.007,0.029,0.836,0.255,0.005
0.005,0.056,0.027,0.826,0.186,0.0
0.036,0.031,0.025,0.811,0.186,0.0
0.048,0.046,0.026,0.796,0.154,0.0
0.033,0.07,0.026,0.776,0.089,0.0
0.025,0.023,0.03,0.767,0.044,0.005
0.07,0.018,0.032,0.765,0.014,0.005
0.014,0.037,0.034,0.758,0.002,0.0
0.044,0.062,0.034,0.748,0.0,0.0
0.047,0.049,0.031,0.73,0.0,0.0
0.001,0.067,0.026,0.676,0.0,0.0
0.046,0.019,0.023,0.611,0.0,0.005
0.03,0.009,0.021,0.569,0.0,0.0
0.003,0.033,0.024,0.542,0.0,0.005
0.036,0.02,0.024,0.528,0.0,0.005
0.005,0.039,0.027,0.532,0.0,0.0
0.046,0.031,0.036,0.546,0.0,0.005
0.037,0.019,0.048,0.591,0.0,0.027
0.003,0.002,0.061,0.682,0.035,0.005
0.018,0.036,0.058,0.757,0.14,0.027
0.03,0.035,0.052,0.801,0.306,0.027
0.053,0.055,0.048,0.819,0.386,0.005
0.096,0.096,0.044,0.84,0.624,0.027
0.057,0.082,0.041,0.857,0.535,0.027
0.032,0.059,0.036,0.841,0.852,0.027
0.008,0.011,0.033,0.827,0.77,0.004
0.037,0.044,0.031,0.811,0.67,0.004
0.034,0.086,0.031,0.795,0.523,0.026
0.002,0.132,0.033,0.774,0.371,0.004
0.013,0.016,0.039,0.775,0.191,0.026
0.052,0.019,0.043,0.767,0.07,0.004
0.055,0.143,0.048,0.758,0.023,0.027
0.031,0.041,0.047,0.753,0.0,0.027
0.004,0.005,0.041,0.736,0.0,0.027
0.025,0.125,0.033,0.683,0.0,0.027
0.04,0.004,0.027,0.618,0.0,0.076
0.041,0.002,0.025,0.575,0.0,0.027
0.048,0.008,0.02,0.549,0.0,0.027
0.031,0.011,0.02,0.534,0.0,0.005
0.012,0.037,0.021,0.534,0.0,0.0
0.006,0.03,0.027,0.549,0.0,0.028
0.001,0.012,0.033,0.596,0.0,0.027
0.038,0.033,0.042,0.683,0.028,0.076
0.015,0.011,0.043,0.755,0.126,0.005
0.048,0.022,0.041,0.795,0.263,0.027
0.017,0.151,0.039,0.801,0.445,0.005
0.014,0.034,0.036,0.817,0.642,0.004
0.089,0.061,0.033,0.836,0.793,0.004
0.092,0.053,0.029,0.821,0.829,0.004
0.119,0.054,0.027,0.809,0.533,0.074
0.055,0.09,0.025,0.797,0.531,0.004
0.038,0.042,0.026,0.784,0.518,0.0
0.029,0.106,0.026,0.762,0.296,0.026
0.003,0.131,0.03,0.759,0.185,0.004
0.013,0.101,0.032,0.754,0.064,0.026
0.045,0.066,0.034,0.747,0.021,0.027
0.046,0.064,0.034,0.747,0.0,0.075
0.048,0.14,0.031,0.733,0.0,0.075
0.012,0.059,0.026,0.676,0.0,0.027
0.039,0.013,0.023,0.613,0.0,0.027
0.009,0.001,0.021,0.568,0.0,0.076
0.072,0.006,0.024,0.543,0.0,0.076
0.03,0.021,0.023,0.529,0.0,0.027
0.009,0.026,0.025,0.529,0.0,0.027
0.026,0.026,0.032,0.54,0.0,0.076
0.018,0.02,0.039,0.582,0.0,0.076
0.033,0.025,0.049,0.675,0.018,0.027
0.001,0.003,0.05,0.75,0.146,0.027
0.009,0.027,0.048,0.786,0.238,0.005
0.043,0.06,0.046,0.798,0.341,0.027
0.031,0.086,0.042,0.819,0.537,0.004
0.073,0.098,0.039,0.841,0.794,0.026
0.029,0.017,0.034,0.83,0.824,0.004
0.008,0.006,0.032,0.819,0.692,0.004
0.076,0.128,0.03,0.805,0.382,0.0
0.035,0.001,0.03,0.795,0.393,0.0
0.037,0.16,0.031,0.781,0.263,0.0
0.021,0.147,0.035,0.776,0.128,0.0
0.029,0.163,0.037,0.775,0.078,0.0
0.055,0.008,0.04,0.762,0.016,0.004
0.034,0.149,0.04,0.753,0.0,0.0
0.047,0.041,0.036,0.731,0.0,0.0
0.046,0.17,0.03,0.677,0.0,0.0
0.03,0.044,0.027,0.61,0.0,0.004
0.017,0.042,0.025,0.57,0.0,0.02
0.014,0.012,0.03,0.546,0.0,0.052
0.001,0.043,0.03,0.528,0.0,0.061
0.022,0.014,0.034,0.529,0.0,0.071
0.043,0.02,0.044,0.545,0.0,0.061
0.01,0.012,0.06,0.592,0.0,0.086
0.03,0.0,0.076,0.684,0.016,0.076
0.036,0.021,0.072,0.761,0.034,0.076
0.063,0.02,0.065,0.804,0.092,0.075
0.078,0.075,0.06,0.819,0.319,0.027
0.07,0.133,0.054,0.836,0.236,0.027
0.018,0.135,0.05,0.855,0.212,0.027
0.048,0.062,0.044,0.836,0.202,0.074
0.018,0.07,0.042,0.811,0.186,0.027
0.008,0.037,0.039,0.789,0.145,0.074
0.036,0.022,0.039,0.772,0.103,0.473
0.014,0.088,0.041,0.761,0.079,0.027
0.056,0.134,0.048,0.758,0.046,0.075
0.019,0.134,0.054,0.754,0.023,0.302
0.031,0.118,0.06,0.743,0.005,0.17
0.032,0.174,0.059,0.736,0.0,0.303
0.022,0.002,0.051,0.708,0.0,0.17
0.001,0.094,0.041,0.661,0.0,0.075
0.095,0.024,0.034,0.607,0.0,0.075
0.025,0.033,0.031,0.565,0.0,0.305
0.016,0.013,0.03,0.537,0.0,0.027
0.034,0.013,0.03,0.519,0.0,0.172
0.014,0.0,0.034,0.513,0.0,0.173
0.053,0.04,0.044,0.516,0.0,0.308
0.039,0.028,0.06,0.527,0.0,0.308
0.018,0.014,0.076,0.549,0.021,0.309
0.014,0.019,0.072,0.592,0.153,0.309
0.027,0.004,0.065,0.642,0.315,0.614
0.03,0.057,0.06,0.678,0.524,0.306
0.029,0.007,0.054,0.7,0.712,0.304
0.056,0.02,0.05,0.712,0.868,0.304
0.045,0.115,0.044,0.691,0.773,0.305
0.013,0.07,0.042,0.66,0.483,0.171
0.006,0.1,0.039,0.637,0.455,0.027
0.054,0.05,0.039,0.625,0.315,0.075
0.063,0.127,0.041,0.619,0.305,0.027
0.032,0.154,0.048,0.631,0.113,0.477
0.025,0.108,0.054,0.641,0.052,0.48
0.032,0.023,0.06,0.635,0.012,0.308
0.017,0.087,0.059,0.635,0.0,0.077
0.013,0.079,0.051,0.618,0.0,0.077
0.048,0.144,0.041,0.587,0.0,0.028
0.065,0.033,0.034,0.546,0.0,0.005
0.028,0.036,0.031,0.504,0.0,0.078
0.041,0.025,0.024,0.478,0.0,0.078
0.024,0.022,0.023,0.464,0.0,0.176
0.019,0.035,0.025,0.456,0.0,0.176
0.063,0.024,0.032,0.456,0.0,0.078
0.005,0.017,0.039,0.459,0.0,0.028
0.022,0.016,0.049,0.46,0.018,0.028
0.032,0.032,0.05,0.483,0.16,0.028
0.056,0.024,0.048,0.528,0.223,0.005
0.067,0.038,0.046,0.568,0.494,0.005
0.064,0.071,0.042,0.605,0.687,0.005
0.025,0.036,0.039,0.639,0.841,0.027
0.033,0.028,0.034,0.627,0.882,0.027
0.048,0.107,0.032,0.596,0.807,0.005
0.024,0.148,0.03,0.58,0.747,0.005
0.038,0.042,0.03,0.565,0.558,0.004
0.005,0.047,0.031,0.562,0.424,0.0
0.018,0.141,0.035,0.578,0.184,0.0
0.04,0.101,0.037,0.599,0.055,0.0
0.003,0.108,0.04,0.607,0.018,0.0
0.039,0.09,0.04,0.626,0.0,0.005
0.043,0.007,0.036,0.622,0.0,0.027
0.006,0.101,0.03,0.603,0.0,0.028
0.035,0.006,0.027,0.553,0.0,0.028
0.007,0.011,0.025,0.516,0.0,0.077
0.013,0.014,0.024,0.497,0.0,0.028
0.039,0.011,0.023,0.491,0.0,0.077
0.043,0.036,0.025,0.496,0.0,0.028
0.003,0.01,0.032,0.516,0.0,0.005
0.02,0.024,0.039,0.567,0.0,0.005
0.061,0.019,0.049,0.677,0.014,0.005
0.044,0.034,0.05,0.762,0.142,0.0
0.042,0.029,0.048,0.803,0.322,0.0
0.044,0.102,0.046,0.822,0.524,0.0
0.09,0.061,0.042,0.846,0.637,0.0
0.039,0.022,0.039,0.87,0.802,0.005
0.021,0.093,0.034,0.855,0.789,0.005
0.035,0.062,0.032,0.844,0.745,0.005
0.027,0.027,0.03,0.831,0.644,0.027
0.054,0.001,0.03,0.816,0.551,0.027
0.003,0.012,0.031,0.794,0.384,0.004
0.017,0.094,0.035,0.791,0.145,0.005
0.06,0.082,0.037,0.792,0.065,0.005
0.009,0.121,0.04,0.782,0.014,0.0
0.003,0.122,0.04,0.77,0.0,0.0
0.0,0.096,0.036,0.735,0.0,0.0
0.053,0.088,0.03,0.672,0.0,0.0
0.023,0.032,0.027,0.608,0.0,0.0
0.025,0.018,0.025,0.569,0.0,0.028
0.015,0.003,0.022,0.547,0.0,0.028
0.02,0.035,0.021,0.533,0.0,0.005
0.011,0.028,0.023,0.535,0.0,0.077
0.009,0.038,0.029,0.554,0.0,0.077
0.068,0.003,0.036,0.602,0.0,0.028
0.036,0.026,0.045,0.695,0.026,0.077
0.032,0.021,0.046,0.772,0.15,0.005
0.014,0.019,0.044,0.815,0.321,0.0
0.021,0.07,0.042,0.828,0.516,0.027
0.051,0.128,0.038,0.847,0.692,0.027
0.086,0.171,0.036,0.864,0.82,0.075
0.074,0.058,0.031,0.845,0.855,0.027
0.048,0.111,0.029,0.832,0.802,0.004
0.064,0.124,0.027,0.82,0.715,0.004
0.018,0.062,0.028,0.803,0.582,0.004
0.063,0.124,0.028,0.786,0.408,0.026
0.032,0.015,0.032,0.778,0.18,0.027
0.066,0.043,0.034,0.775,0.041,0.004
0.054,0.193,0.037,0.77,0.014,0.027
0.049,0.047,0.036,0.771,0.0,0.075
0.014,0.069,0.033,0.737,0.0,0.027
0.004,0.037,0.028,0.68,0.0,0.027
0.056,0.015,0.024,0.616,0.0,0.027
0.028,0.014,0.023,0.573,0.0,0.028
0.029,0.042,0.024,0.546,0.0,0.028
0.001,0.001,0.024,0.534,0.0,0.005
0.041,0.001,0.027,0.541,0.0,0.028
0.026,0.01,0.036,0.558,0.0,0.005
0.026,0.032,0.048,0.607,0.0,0.005
0.043,0.031,0.061,0.703,0.023,0.005
0.018,0.011,0.058,0.778,0.135,0.0
0.057,0.024,0.052,0.815,0.298,0.0
0.019,0.117,0.048,0.828,0.497,0.005
0.061,0.021,0.044,0.848,0.688,0.0
0.045,0.048,0.041,0.871,0.827,0.0
0.01,0.068,0.036,0.856,0.869,0.004
0.009,0.003,0.033,0.844,0.824,0.004
0.058,0.075,0.031,0.831,0.741,0.004
0.025,0.108,0.031,0.817,0.606,0.0
0.06,0.042,0.033,0.798,0.425,0.0
0.064,0.031,0.039,0.79,0.172,0.0
0.033,0.005,0.043,0.789,0.038,0.027
0.041,0.11,0.048,0.785,0.014,0.027
0.034,0.133,0.047,0.787,0.0,0.027
0.029,0.034,0.041,0.753,0.0,0.027
0.02,0.029,0.033,0.699,0.0,0.028
0.003,0.027,0.027,0.636,0.0,0.028
0.037,0.0,0.025,0.59,0.0,0.077
0.055,0.015,0.024,0.569,0.0,0.077
0.064,0.001,0.023,0.552,0.0,0.077
0.003,0.007,0.025,0.55,0.0,0.077
0.005,0.016,0.032,0.564,0.0,0.175
0.048,0.019,0.039,0.611,0.0,0.175
0.007,0.007,0.049,0.708,0.023,0.077
0.001,0.011,0.05,0.777,0.14,0.174
0.041,0.028,0.048,0.809,0.311,0.076
0.085,0.049,0.046,0.814,0.517,0.172
0.027,0.011,0.042,0.827,0.696,0.075
0.005,0.04,0.039,0.843,0.825,0.075
0.043,0.04,0.034,0.829,0.864,0.027
0.006,0.11,0.032,0.818,0.823,0.074
0.023,0.094,0.03,0.803,0.735,0.074
0.018,0.013,0.03,0.79,0.61,0.074
0.047,0.015,0.031,0.767,0.42,0.074
0.004,0.131,0.035,0.767,0.179,0.167
0.027,0.027,0.037,0.766,0.038,0.074
0.021,0.006,0.04,0.768,0.012,0.075
0.005,0.094,0.04,0.774,0.0,0.171
0.005,0.091,0.036,0.741,0.0,0.171
0.03,0.046,0.03,0.685,0.0,0.076
0.059,0.023,0.027,0.619,0.0,0.172
0.027,0.002,0.025,0.552,0.0,0.172
0.04,0.015,0.024,0.562,0.0,0.173
0.002,0.033,0.023,0.548,0.0,0.173
0.029,0.009,0.025,0.549,0.0,0.308
0.002,0.011,0.032,0.565,0.0,0.308
0.017,0.007,0.039,0.609,0.0,0.483
0.023,0.01,0.049,0.711,0.02,0.483
0.003,0.04,0.05,0.781,0.123,0.308
0.039,0.044,0.048,0.817,0.277,0.306
0.034,0.068,0.046,0.823,0.464,0.171
0.05,0.024,0.042,0.832,0.654,0.075
0.056,0.037,0.039,0.843,0.799,0.074
0.014,0.008,0.034,0.829,0.827,0.074
0.022,0.024,0.032,0.808,0.773,0.073
0.006,0.1,0.03,0.786,0.7,0.073
0.015,0.033,0.03,0.776,0.58,0.073
0.02,0.08,0.031,0.763,0.405,0.026
0.002,0.037,0.035,0.759,0.172,0.166
0.013,0.014,0.037,0.754,0.04,0.026
0.023,0.032,0.04,0.749,0.012,0.075
0.023,0.051,0.04,0.753,0.0,0.075
0.021,0.094,0.036,0.721,0.0,0.075
0.017,0.013,0.03,0.679,0.0,0.171
0.047,0.026,0.027,0.62,0.0,0.171
0.044,0.012,0.025,0.574,0.0,0.172
0.027,0.027,0.024,0.542,0.0,0.172
0.063,0.01,0.023,0.523,0.0,0.307
0.012,0.041,0.025,0.514,0.0,0.307
0.016,0.002,0.032,0.515,0.0,0.173
0.037,0.04,0.039,0.53,0.0,0.028
0.014,0.016,0.049,0.556,0.017,0.005
0.087,0.028,0.05,0.598,0.117,0.028
0.02,0.003,0.048,0.646,0.276,0.027
0.034,0.058,0.046,0.681,0.474,0.0
0.032,0.063,0.042,0.701,0.617,0.0
0.062,0.095,0.039,0.712,0.654,0.005
0.013,0.06,0.034,0.693,0.79,0.004
0.055,0.119,0.032,0.662,0.644,0.027
0.087,0.09,0.03,0.638,0.49,0.027
0.055,0.12,0.03,0.627,0.211,0.17
